RA_ICRS,DE_ICRS,Gmag
12.05501632695,38.64749500431,15.677575
12.05021543552,38.65814949709,14.62377
12.10597401422,38.67151853891,14.983028
12.10369389247,38.6757793836,15.75942
11.98825140464,38.65559871128,13.493068
11.97290382089,38.67405151538,10.128601
11.98884274709,38.70029643705,12.973303
12.03828198627,38.70352968291,15.57954
12.07077634563,38.73345810542,15.620871
12.01239581993,38.71924901193,13.743398
12.04063318279,38.74514963497,14.852613
12.12968726505,38.77671070255,11.4104
12.14505794562,38.77326122141,14.121974
12.0864534244,38.76604706115,12.388443
12.10280841729,38.79655343784,15.349342
12.08362193473,38.80863390376,14.730541
12.14205988754,38.80864602896,15.526028
12.10976610163,38.81386359173,14.962818
12.27931588429,38.72324507964,14.874765
12.3647949072,38.800266703,15.21627
12.24579736057,38.80246033846,14.88012
12.27558021391,38.83821420054,15.81521
12.31352953246,38.85819905059,15.72856
12.42066054888,38.85309421145,15.489606
12.41419242586,38.85356408753,13.641735
12.44757367425,38.88928989473,13.9374
12.44359682899,38.89321045139,15.319463
12.34690842626,38.83387283505,15.518538
12.33918461693,38.83662852414,15.411883
12.33234322638,38.88687842109,15.014305
12.38036826215,38.89107331566,14.405862
12.37644781215,38.91391121739,15.289416
12.3766844138,38.94016559117,15.481145
12.21703591913,38.79880437496,15.971125
12.20592330128,38.79988055853,14.377139
12.23633771613,38.8249217994,15.423718
12.21968719129,38.86302468956,12.868699
12.25185170655,38.8711207272,15.863448
12.22601663199,38.86534164385,13.401092
12.26473860303,38.88997811653,15.377699
12.16756384652,38.85988122165,14.913906
12.20680103328,38.86945011589,12.94778
12.14511615838,38.88591444169,15.388658
12.23201681698,38.92104316681,11.478478
12.23874125487,38.94108154287,15.213847
12.21388094718,38.95641291479,15.851156
12.21910950835,38.96644231159,13.134894
12.30879124591,38.93181147411,15.35727
12.34632373633,38.92852572522,11.481241
12.35121822972,38.93412510099,14.516155
12.38558519293,38.96312950832,14.115638
12.36124522337,38.96125245028,10.224177
12.32064455287,38.96562866255,15.107599
12.35637316762,38.99304043952,13.102905
12.33239135201,38.98884547966,15.928659
12.35041297579,39.00393818868,14.564942
12.25084344654,38.94783842316,14.573742
12.23625648543,38.96360517754,15.409854
12.2482497204,38.9796158951,13.407429
12.26451279534,38.98477793352,14.767436
12.24557588697,38.99887774462,15.842007
12.33470334637,39.02499397691,14.494164
12.30872547563,39.0186048855,13.805319
12.33035680694,39.03000504834,15.714069
12.2745063472,39.01740852904,15.033604
11.6615983285,38.41146606422,15.303321
11.63271816336,38.38357830673,15.526513
11.62707026573,38.39212033162,15.824179
11.61709434834,38.39054350799,15.297311
11.61814603888,38.40319844198,15.596993
11.64342483604,38.41286001356,15.813021
11.563698847,38.36434601669,15.373507
11.58798894425,38.38620133887,15.991291
11.592084778,38.39652202101,14.986865
11.5777891774,38.41183534029,13.815075
11.55580649565,38.40029835108,14.481573
11.561970451,38.43196372104,15.658901
11.58800105076,38.44558314305,15.494327
11.69564838309,38.45610263694,14.446363
11.73885626006,38.45207671814,14.44298
11.72537337008,38.49626727048,15.881768
11.72804396192,38.51613602236,15.114389
11.730364021,38.53093402582,15.974105
11.6291172831,38.50192668097,13.946714
11.62212737137,38.51257098302,14.810137
11.65857050203,38.51537950739,13.046529
11.62815162449,38.51080708837,15.412233
11.70248369123,38.51022291943,15.279004
11.7136249777,38.55355889428,15.985853
11.66883430295,38.53581698459,15.717433
11.50300961451,38.42240549232,15.769448
11.51183512701,38.43837125796,12.971318
11.49860675343,38.43089667667,14.379214
11.49073631414,38.43791094351,15.965997
11.55356963003,38.45606286963,15.876173
11.53876063561,38.48347620239,15.764854
11.52196617852,38.49530920057,11.430501
11.46682226601,38.45109269851,14.798489
11.45605887871,38.46133275718,15.616619
11.46499496299,38.4749204883,12.452476
11.48499053173,38.49334808728,14.441933
11.44833900479,38.49101303428,14.310331
11.49985061463,38.55218336735,15.025737
11.50559915338,38.56142721629,13.95336
11.61959982705,38.54805006142,13.383848
11.6334977555,38.55965951777,15.840253
11.67212520473,38.59536087311,15.126275
11.66329085013,38.6086139862,15.203104
11.63413953526,38.60676816161,13.423628
11.54324637881,38.56302976003,12.548542
11.54801916942,38.58635533614,14.13441
11.52861125234,38.59443091516,13.82996
11.5648029914,38.60165048644,14.045052
11.60058935101,38.59221847528,13.970329
11.59767256367,38.5993249744,14.459503
11.59691427912,38.62921972477,14.94385
11.63443722455,38.62243283114,15.876534
11.59608777317,38.63144329425,14.848433
11.58170521705,38.63410145779,12.163618
11.57386619398,38.64415352184,15.205718
11.58370136077,38.6576300311,15.081515
11.59775353952,38.67386388785,10.433653
11.77308451619,38.49975029955,13.717052
11.78399320939,38.51880123786,14.604499
11.78063584533,38.52555035455,13.5387
11.79150773795,38.60051695831,15.539502
11.82220788329,38.61840949192,9.280216
11.82114161911,38.62116245896,13.816524
11.74657581185,38.56698035028,14.488082
11.7584579966,38.59445917767,13.196904
11.70219489331,38.59789470123,14.517509
11.71199422897,38.60283355896,15.750228
11.72895357064,38.62514128913,14.06305
11.72922298769,38.62850144899,15.608226
11.76972584547,38.60788881476,15.881452
11.79163566171,38.65684802815,13.813589
11.84472756057,38.61242008183,10.290496
11.93681137566,38.67247095605,15.49227
11.94108274247,38.69479207776,15.830928
11.8856731167,38.70348694944,12.585301
11.92788251639,38.70265008711,14.688637
11.90652641616,38.70511840375,14.508304
11.89588831503,38.71121628726,15.665017
11.82093148676,38.65475608075,15.53408
11.84175481124,38.67272608313,14.962874
11.79915872289,38.67554355487,14.602923
11.80322861712,38.70329670237,12.494476
11.87381340603,38.70719686792,11.530618
11.89260735231,38.73617411224,13.136457
11.88719429051,38.74403522179,15.986645
11.8497980361,38.71437997387,14.891077
11.70052650887,38.62480610106,15.970966
11.70376915468,38.64794970311,12.643783
11.66383094386,38.62482657283,15.872264
11.62683688667,38.68597041907,14.629067
11.62943724958,38.70647438729,15.673007
11.65528039904,38.71703339196,15.050376
11.69879982608,38.71590647195,14.895548
11.67331657344,38.7425944591,14.578149
11.6800194612,38.75139037931,15.528063
11.68998068433,38.75880477214,15.30089
11.80005614672,38.73976076756,12.00685
11.83088776305,38.76320066686,14.663262
11.80166821579,38.77780238708,14.012244
11.74358105307,38.76888492971,13.694007
11.74593214496,38.78333714793,14.210996
11.73376676016,38.8077133024,15.843518
11.76082780267,38.80097827263,11.106526
11.7639496886,38.80106337458,11.122468
11.76499927915,38.80577461568,14.790013
11.76431338779,38.80626523039,15.919058
11.82044969748,38.82655425075,15.240607
11.79393494374,38.81984550189,12.67482
11.76151880913,38.81441490362,13.896672
11.42596612115,38.5181216513,11.891659
11.40457555592,38.54434736142,13.539385
11.43344497499,38.54983638701,13.700068
11.4734408009,38.55194835409,14.063265
11.48107484011,38.57003566172,12.697287
11.40858872343,38.58819904475,15.0489
11.40700108453,38.59819042739,12.031858
11.42745236855,38.61037629072,15.150047
11.51992607178,38.61786112094,12.87779
11.53009209471,38.62876036975,15.828773
11.48136666884,38.62395321613,15.586082
11.5003898227,38.65175877314,14.317626
11.57153096049,38.6515941476,14.455371
11.44950018532,38.68146116893,15.498044
11.46075929724,38.70298205929,13.839708
11.53631431385,38.74097508596,15.119862
11.48774109648,38.71082893146,15.856931
11.34084301961,38.60328917423,15.658896
11.35252104174,38.60670165136,14.349213
11.3510419693,38.61534276048,15.715783
11.34784386101,38.61557458893,15.534682
11.32505250912,38.65437422514,13.624879
11.34974324959,38.69244987294,14.861945
11.36262713012,38.69415517124,10.807328
11.34966348489,38.69462235132,15.834978
11.27618798225,38.65525546915,11.136877
11.27683952304,38.65762807025,13.433807
11.3186611379,38.67996461355,11.719033
11.26350971124,38.67868744638,14.472345
11.28564393553,38.70673413366,15.941557
11.34534952155,38.70397727007,15.85383
11.36204251363,38.75033639711,15.211636
11.31030051509,38.7417976573,11.686451
11.31041654914,38.74247461937,13.589407
11.34901285036,38.75024987069,12.65492
11.34939587889,38.7609534548,12.910135
11.45405946171,38.72787623781,15.613784
11.44565262714,38.73814526666,15.703658
11.44527873518,38.73792295583,14.177247
11.43418840686,38.74525363584,10.924443
11.47143935309,38.7911277337,15.015869
11.38609850738,38.76026397682,14.403365
11.39827477717,38.80066793837,15.274001
11.39045093075,38.80548772028,15.177716
11.37309554105,38.79629873018,15.564131
11.374295369,38.80102284726,14.818166
11.36855796869,38.80378055283,13.774585
11.4235403509,38.80619803943,14.605621
11.44329030178,38.84300491254,11.965637
11.40227119232,38.8398943669,14.926916
11.5777061866,38.71287505038,15.100089
11.58697785916,38.72010098089,8.830589
11.61535682849,38.7620925225,13.926943
11.62890996452,38.7616006836,13.034938
11.63635278491,38.779065779,12.084394
11.58957302476,38.78335928605,14.819523
11.57713963713,38.79848137609,15.905043
11.55147855236,38.79792329084,15.612985
11.60753202516,38.79254508781,15.708676
11.61853762943,38.83720022257,9.746081
11.6752916144,38.80239841802,15.199559
11.71952811413,38.83080718555,13.299526
11.67550801497,38.82351950532,15.435628
11.73884931586,38.85300872666,14.847289
11.74220827666,38.86358292497,15.657077
11.69788258304,38.86973806858,15.493608
11.6979291549,38.87358011385,14.317486
11.6517774372,38.83295809404,14.964895
11.63665908159,38.83960008826,15.050454
11.67408931544,38.86870366158,15.363552
11.65901630643,38.89006480645,13.493627
11.68136120542,38.88590789997,15.235162
11.67722273963,38.88916751988,15.785466
11.70888056484,38.91381901182,14.92028
11.69920190525,38.92734084522,15.809599
11.68226854046,38.92671295524,14.185088
11.69373741475,38.92641900257,15.967888
11.70548096127,38.9393402273,15.10039
11.6887865389,38.96607807743,14.642448
11.54787203945,38.81716709066,14.364269
11.54864927009,38.81636899424,13.835335
11.52733706749,38.82942098427,14.622905
11.49586268163,38.81217580949,14.859468
11.51355684422,38.8467205865,12.983139
11.50144424889,38.84985476119,15.44083
11.57399616612,38.85759953717,14.637514
11.57457567874,38.85866534368,12.568657
11.55313328171,38.87837321449,15.448286
11.5448043722,38.90372592914,15.122651
11.54847753208,38.91087878237,13.126024
11.48262330845,38.84166686594,14.253965
11.48545058318,38.89964545433,13.971973
11.47356451828,38.91122473811,14.061171
11.63904653381,38.92215032034,15.266721
11.63147155724,38.97008745179,15.12547
11.65643233768,38.99107785172,15.187565
11.63931809673,38.98782763441,15.172983
11.64058128914,39.00120274875,13.491396
