Source,RA_ICRS,DE_ICRS,Gmag
3017177382566490112,84.30550085566,-5.96937127037,20.366268
3017177416922578432,84.32779431446,-5.97558982641,20.363222
3017177416922579840,84.33998820015,-5.97061495284,19.14878
3017177416926231424,84.33178870684,-5.96950523201,20.764994
3017177421220762880,84.32339176508,-5.96951609823,16.784018
3017177416926231168,84.32874399341,-5.96362209883,20.90404
3017177451282320512,84.3392239313,-5.96574995848,18.517893
3017177455580495744,84.33945692803,-5.96418292868,19.600891
3017177451282323840,84.33846442766,-5.95447499649,20.952402
3017177485642049408,84.3195874496,-5.96431328291,19.276356
3017177485642715520,84.31097723478,-5.96112424979,19.23414
3017177485642050688,84.31475623156,-5.95602434988,18.49327
3017177485642050816,84.31700067463,-5.95522185287,20.852896
3017177524299394816,84.33564493139,-5.95118715931,21.182888
3017177524298864000,84.33807699319,-5.94966770962,21.270084
3017177520001802752,84.3265746848,-5.94567449354,20.559807
3017177627376606208,84.22736630128,-6.00304460905,19.255629
3017177623081632640,84.23178436462,-5.99591233239,20.476164
3017177691803147520,84.25555675297,-5.98890907051,18.179098
3017177696098686592,84.25438204596,-5.98850964296,17.018782
3017177696098682368,84.26592330333,-5.98081438523,16.706736
3017177730458418304,84.27554854405,-5.97959973779,17.423435
3017177726160870784,84.2776605922,-5.97370972589,19.370274
3017177760526789632,84.25106756877,-5.98201736475,20.169868
3017177760520604160,84.26282543978,-5.97817763981,18.871168
3017177794886529408,84.26511155254,-5.97789158885,20.641718
3017177794883340544,84.26287173705,-5.9739658041,20.711843
3017177799177893504,84.26141667397,-5.96359608897,15.901576
3017177833535032448,84.22423564087,-5.99405477649,20.378664
3017177833537645696,84.2286460353,-5.99138018931,18.019049
3017177833537646208,84.21944464131,-5.98835417871,16.878262
3017177867897381248,84.23425405012,-5.98387986673,15.775242
3017177867897379072,84.23763084696,-5.97524176984,15.599703
3017177932319306752,84.22041826191,-5.96716568458,20.63116
3017177932322281728,84.22352619392,-5.96535191696,20.839823
3017177932320028416,84.21976042154,-5.96479541396,20.124151
3017177966679046272,84.24242859504,-5.96702796109,20.009918
3017178005336326272,84.2473241854,-5.95809426344,18.020922
3017178001041767552,84.25420866242,-5.9599918809,21.033714
3017178005333653248,84.25265521207,-5.95772484298,19.801147
3017178035398525824,84.23795325838,-5.96435079325,19.98874
3017178035399250816,84.22855432593,-5.95801713628,20.455034
3017178039696068224,84.23098758194,-5.95536431217,18.788473
3017178104117993984,84.28047069459,-5.97284993661,19.143627
3017178108412848512,84.28317868613,-5.97019395267,20.128801
3017178104120991104,84.28316247396,-5.96427132092,20.610737
3017178108415533952,84.28800623153,-5.96360855513,16.821428
3017178138480733952,84.30415570605,-5.96263997722,20.393091
3017178177135011968,84.27989912179,-5.9631400346,16.936878
3017178177132327296,84.26812598684,-5.96098608261,21.038254
3017178207197226240,84.28551445974,-5.95752974547,17.589306
3017178207197229056,84.29002519736,-5.95511607646,20.143559
3017178245851734912,84.30962385144,-5.94673123546,19.896774
3017178275916046720,84.32263005373,-5.94619322687,18.858866
3017178310277172096,84.29632684882,-5.94512876498,19.082335
3017178310277178240,84.29989250776,-5.93901894277,20.640532
3017178344635511680,84.31474708436,-5.93507877072,19.561253
3017178383293444480,84.26115198357,-5.95577785333,17.979876
3017178383293440512,84.27286260525,-5.94878261594,15.391819
3017178383293440640,84.27059932511,-5.94721220814,18.870182
3017178378998892160,84.26125157462,-5.95010004448,20.761894
3017178378995932160,84.26409704104,-5.94580188349,18.034554
3017178417650470912,84.26959416876,-5.944910944,19.280102
3017178413355673984,84.27057287405,-5.94271329441,19.692047
3017178413358633984,84.27242661308,-5.93846128106,21.214233
3017178447715414656,84.24982695581,-5.94092528765,19.136705
3017178516434905984,84.29319897196,-5.93091947117,19.624998
3017178516434907392,84.27936599815,-5.93026098987,18.697063
3017178550795355264,84.29317146134,-5.92721401865,19.8308
3017178555092122752,84.29485601299,-5.91967692181,18.243889
3017178585154386816,84.27295516061,-5.92824691986,20.335032
3017178623810012672,84.28448665221,-5.91288687824,19.64199
3017178658171384832,84.11635700234,-6.04855903628,15.897783
3017178829970070016,84.13694459381,-6.01395298802,17.273003
3017178898689545344,84.13759981151,-6.00460482709,16.687717
3017179173564899200,84.11109647171,-5.98234696753,19.77733
3017179375428304000,84.18501779563,-5.9807119601,20.826895
3017179379725875456,84.18229748042,-5.97924365869,18.571768
3017179379725874944,84.18335325303,-5.97549607209,15.324751
3017179375428308480,84.19004420164,-5.9771183985,18.916012
3017179409788761600,84.17213065772,-5.97557830461,20.339205
3017179409788045568,84.1607332231,-5.97826979828,19.2007
3017179444147795584,84.17052149221,-5.96741797954,14.950331
3017179448442752512,84.17049922766,-5.96769372712,18.36308
3017179517163703936,84.14732421949,-5.97619739374,20.794088
3017179547232581888,84.11957803626,-5.97841508764,19.977364
3017179581588756864,84.12416106888,-5.97129869128,21.159908
3017179615947201024,84.16048410938,-5.96880335924,21.104446
3017179650306953216,84.15818131691,-5.95896822301,19.832823
3017179688963523456,84.14039949914,-5.96489270743,15.633474
3017179688963522048,84.1478209457,-5.9553293512,18.351643
3017179684668918144,84.14325969587,-5.95551478466,21.037092
3017179719028663040,84.15746431151,-5.9558138751,20.51043
3017179723323257856,84.1651193158,-5.95101090279,16.745344
3017179757683013888,84.06490815735,-6.0140132931,17.415031
3017179757680504192,84.06931873627,-6.00796855835,19.899729
3017179757680510208,84.0569399634,-6.00733399591,20.126646
3017179826402489472,84.05335957903,-5.99291418458,14.259817
3017179856466662528,84.0642290565,-5.982572303,20.988747
3017179929481696256,84.10536190476,-5.97560481914,20.077211
3017179929481696512,84.1006983399,-5.97395066009,17.607279
3017179963839814144,84.08241078481,-5.98479524393,20.265354
3017180028263317376,84.04443945742,-5.99619748381,19.4949
3017180096984830720,84.03179480705,-5.97342787164,20.826147
3017180200064977024,84.07166931097,-5.95881895181,20.85863
3017180303143262464,84.11903867365,-5.97033789003,20.716488
3017180341798554112,84.11679024258,-5.96379038383,16.590588
3017180337500633216,84.11746809018,-5.96431894547,11.915478
3017180371861458304,84.09723026126,-5.95954811508,18.823448
3017180440580224256,84.13797345121,-5.95378414407,19.790228
3017180479237503872,84.14448760305,-5.94934124727,19.648592
3017180479238230016,84.14579057423,-5.94957704345,20.40752
3017180474940693248,84.15158539644,-5.9402004751,20.357082
3017180543661130240,84.13637558676,-5.93904396539,20.016054
3017180509299717120,84.12910511074,-5.94002959233,19.858976
3017180513596377856,84.12931190653,-5.93948274193,21.141882
3017180513597244672,84.11191634514,-5.94171831622,17.71885
3017180685395936768,84.09280515991,-5.92990247884,16.979166
3017180685395938048,84.0828892305,-5.93563106696,16.46048
3017180749817911040,84.11870433752,-5.92213331874,18.264887
3017180749820803072,84.12338746339,-5.91599070456,20.027988
3017180818538093952,84.11007469209,-5.91646870533,20.463722
3017180857192009344,84.20091080804,-5.97402715298,20.608845
3017180891553587712,84.20423958741,-5.95780649913,21.288033
3017180925911486976,84.18817760637,-5.96415770015,21.101124
3017180925914098304,84.19697193727,-5.9585927647,15.646268
3017180921616554496,84.19472940274,-5.95875259144,19.632633
3017180955978292352,84.20539870023,-5.94889626967,20.252657
3017180960273832576,84.20421069499,-5.94697899616,14.779098
3017180955978292096,84.20230593282,-5.94813828989,20.655018
3017180994633567360,84.22099139692,-5.94540057236,16.277142
3017181028990631168,84.23037523221,-5.93869115011,21.0297
3017181024695801088,84.23015589745,-5.93493234694,18.329811
3017181059057507328,84.20375495851,-5.93853159648,20.80453
3017181059056248320,84.21133277543,-5.93808311354,20.23243
3017181063353045248,84.20513656485,-5.93689441445,17.525923
3017181127774990720,84.17982799173,-5.95422255673,19.143063
3017181127774995072,84.17502354669,-5.95088809633,18.06181
3017181166432266752,84.1789951706,-5.94234414257,13.419533
3017181162134746496,84.1838087406,-5.93925056134,20.584093
3017181162137682176,84.19270537032,-5.93754228008,21.129622
3017181200789392384,84.17062180056,-5.94592858118,20.857285
3017181196497416832,84.1726706314,-5.94334185567,20.831327
3017181196494486784,84.16579675071,-5.93860128761,19.725906
3017181235151742848,84.17485105769,-5.93743865538,19.182646
3017181235151742720,84.17436558375,-5.93670842318,16.468122
3017181230854234624,84.18097664227,-5.93213308838,17.854406
3017181265216897792,84.19582590181,-5.93628402181,20.682573
3017181269508822912,84.19926558079,-5.92852769115,19.61949
3017181299579844352,84.21757136807,-5.92343324923,20.491827
3017181338230951424,84.19393613342,-5.92198560453,18.278496
3017181338228294656,84.19418399023,-5.91913593114,21.059963
3017181338228302720,84.18387791464,-5.91792177873,21.351303
3017181372590687104,84.20099154472,-5.92047185008,19.068983
3017181372590685184,84.19551375557,-5.90743357305,18.74991
3017181406950420608,84.23956910727,-5.93248504358,17.120651
3017181437013376896,84.25664658926,-5.92988688644,19.867397
3017181437013383168,84.25693206865,-5.91892447177,20.220474
3017181505732169472,84.24650835209,-5.91384776048,20.146156
3017181510029631872,84.23610854464,-5.91458751636,17.289944
3017181540094823296,84.26464824685,-5.90461480483,20.674665
3017181578749099776,84.27784913012,-5.90776931543,18.49926
3017181578749098752,84.2770914383,-5.89923251951,16.480028
3017181608811403520,84.25080670774,-5.90492120754,18.220222
3017181613106113408,84.25074740271,-5.90475851319,20.541838
3017181608811405952,84.2559289928,-5.90261894382,18.720753
3017181643174039808,84.26853898424,-5.89491442908,20.849424
3017181711890626432,84.23338380801,-5.89738345833,18.584784
3017181711890629760,84.2311090236,-5.89583158822,19.719707
3017181746250346880,84.21140372794,-5.91094283069,19.433968
3017181746251044608,84.21917302556,-5.90531239311,20.223684
3017181784904824704,84.22227078604,-5.89785570532,20.244968
3017181784907538560,84.21648423752,-5.89587377936,19.41793
3017181780610108544,84.21389567837,-5.89411731741,18.03401
3017181814969846784,84.23622111867,-5.89423458957,19.515625
3017181819267272320,84.24592879863,-5.89098675539,19.508358
3017181849330287744,84.25977846566,-5.88607839913,20.543186
3017181918049077248,84.24213041422,-5.8829639431,17.504704
3017181922346485632,84.23725255185,-5.87310441275,9.436985
3017181952408737152,84.15011623287,-5.93554384541,17.018435
3017181952408744448,84.15474944908,-5.92926921783,19.433718
3017181986768484992,84.16218272172,-5.92830755296,19.38107
3017181991065984640,84.1738020324,-5.92525373947,17.731087
3017181991065986560,84.1616888194,-5.92422178762,16.611877
3017182025425862016,84.14173363629,-5.92813675232,21.03076
3017182025425726720,84.15071719434,-5.92467923855,14.441613
3017182021128231040,84.15182883806,-5.92180301156,18.169884
3017182025425861888,84.13707437828,-5.92380245209,16.89553
3017182055487994112,84.15155670922,-5.91022507773,17.202932
3017182094145197440,84.17404913291,-5.91466038293,15.874578
3017182124208164608,84.19353218559,-5.90789203964,17.470264
3017182158566765440,84.16370156181,-5.90724685145,13.670769
3017182162864674560,84.16375602786,-5.90695717489,17.408491
3017182197224405632,84.1828972947,-5.89516363239,16.16119
3017182197221732480,84.18565297292,-5.89646393915,20.13069
3017182197224404864,84.18571536278,-5.89652240002,19.88682
3017182197221745536,84.17171375777,-5.89385209015,20.455122
3017182197224408064,84.17085133412,-5.89352219043,14.951514
3017182192927662208,84.17259490926,-5.89006758618,20.328331
3017182265941263616,84.14685517975,-5.90737165997,20.0275
3017182296006157184,84.12290124349,-5.91174072128,17.404661
3017182300302508800,84.12492529394,-5.90970254402,20.926474
3017182334663369984,84.13555983174,-5.89944749808,12.782589
3017182330367840384,84.13446656444,-5.89810664967,20.707682
3017182330366606080,84.1337363518,-5.89502746146,20.745073
3017182467810935296,84.1594315886,-5.87150824541,20.825256
3017182472099642240,84.15299954152,-5.86910243481,20.961737
3017182502164610176,84.19922232517,-5.89642296422,20.167425
3017182536524355200,84.21295574341,-5.89183178196,18.83243
3017182536525048064,84.21620121866,-5.88943279838,18.779604
3017182536529918336,84.20475223491,-5.88543649836,20.641897
3017182609541258112,84.2048722373,-5.87287980776,18.35795
3017182605243879296,84.19859793151,-5.86772735028,18.88439
3017182712620472064,84.20558191087,-5.86744469782,16.700645
3017182746980206976,84.22149826418,-5.8603814325,20.802206
3017182777044439424,84.17768204548,-5.88186501823,20.939215
3017182811402310272,84.18698542857,-5.86731974513,20.289738
3017182811403019392,84.18285143285,-5.86232486522,20.823023
3017182815699688576,84.18792836524,-5.85935216146,17.697645
3017182850059429632,84.16763932044,-5.86093805782,15.072601
3017182880121810944,84.17979898959,-5.85512427074,17.962587
3017182880122528384,84.17715944902,-5.85285121506,20.8028
3017182914481533184,84.1981230376,-5.86399152054,20.497118
3017182914484340608,84.1986526624,-5.85409914272,21.00808
3017182914481558912,84.1997658924,-5.85063816028,17.612993
3017182953138636800,84.21339242826,-5.85200514596,20.758059
3017182948842028672,84.216820426,-5.84554403565,19.8896
3017182953135887360,84.20379087906,-5.84668328986,20.175354
3017182948841308544,84.20993882044,-5.84482254955,18.038586
3017183090578013056,83.86413790986,-6.11374978114,21.231602
3017183189361262208,83.86943574858,-6.09204855434,21.070692
3017183292438338944,83.87688109597,-6.08357750585,18.11422
3017183399815320576,83.8103857784,-6.08677809862,12.743511
3017183434175058304,83.82227251994,-6.08776419301,14.732437
3017183429877089408,83.82496948674,-6.0786249479,12.981656
3017183434175057024,83.82983144033,-6.07716873485,16.00432
3017183468534793472,83.8532991496,-6.08338239071,15.49401
3017183468534794112,83.84971825731,-6.08220717059,19.512896
3017183464237033984,83.84685225772,-6.08118134149,17.587448
3017183537254269696,83.83736276185,-6.06681500663,17.10005
3017183605974020864,83.89607673871,-6.08359222519,21.221886
3017183605973742976,83.89495289416,-6.08361986664,9.39841
3017183842194199680,83.90808320338,-6.04905348155,18.773088
3017183915211386496,83.87570562301,-6.0507508354,13.753384
3017183979633150336,83.87001629324,-6.04963900963,18.31046
3017184013993618816,83.89440784663,-6.04649894245,18.689198
3017184018290599424,83.88990593804,-6.03899424229,15.227907
3017184121369813248,83.88569557715,-6.0229588696,11.973776
3017184190089301888,83.81707366625,-6.07742216718,17.507315
3017184293166404608,83.83051546044,-6.06308065453,19.341845
3017184293168513536,83.82795854216,-6.05766825938,17.350487
3017184602406157056,83.8212724656,-6.03591064409,16.543962
3017184602406157568,83.81561452437,-6.03273797551,7.130989
3017184602406373248,83.81336899337,-6.03095415024,19.557304
3017184602406156800,83.81401238558,-6.02708179573,17.263168
3017184636765899392,83.78765310827,-6.03353243559,10.35568
3017184636765897728,83.79429245489,-6.02910376051,15.855395
3017184671125633920,83.80285106717,-6.01949271651,17.741554
3017184705485371264,83.84698152716,-6.05030677335,17.62443
3017184701188388864,83.83980734133,-6.04490653249,18.331858
3017184739845106944,83.85838130428,-6.02771473989,16.154581
3017184808564585216,83.84680183001,-6.03284884973,14.959479
3017184808564584192,83.85204073153,-6.02955624338,15.969403
3017184808564583808,83.84788535726,-6.02366948668,14.512057
3017184911641619712,83.8681187121,-6.01687967478,18.628452
3017184907348180352,83.86540709554,-6.01661928123,20.528555
3017184911643798144,83.85194451118,-6.01639136894,17.661356
3017185049082755072,83.81527014785,-6.02443036578,17.41345
3017185152159777664,83.85342211083,-5.99515675455,19.399326
3017185220881441408,83.84991128194,-5.99500531146,13.277096
3017185392680127360,83.94999739651,-6.02628706065,17.021383
3017185461399604480,83.9379901843,-6.01861630596,16.34429
3017185461399602688,83.942073146,-6.01293034123,8.870077
3017185495757091200,83.94777830192,-6.00757830183,18.061686
3017185628902688128,83.9132025448,-6.00672177827,20.574068
3017185736278226048,83.92922399941,-5.99610479067,18.825954
3017185835061137152,84.0004787895,-5.99763792516,20.469296
3017185835059821568,83.99135720483,-5.99375003678,20.252209
3017185873716452864,83.97116957511,-5.99667617957,16.040798
3017185938140048256,84.00729003715,-5.98579404742,20.3134
3017185942435923200,83.99573695629,-5.98569780501,15.666935
3017185972500090880,84.00677176419,-5.98142604718,20.474333
3017186006857810176,83.99504461878,-5.97956228641,18.30564
3017186011152931200,83.9840876881,-5.9805648444,19.647219
3017186011152930816,83.98346145575,-5.97985178309,20.84146
3017186079874884608,83.95517665414,-5.98729529264,16.648712
3017186182954096256,83.94869428751,-5.96835874116,16.962397
3017186251673566208,83.99022282773,-5.95512031011,14.571391
3017186316095481216,83.98022483177,-5.95626424118,17.427174
3017186320390546560,83.98350315548,-5.95123709009,20.182177
3017186389112541696,83.90561009131,-6.00004242499,16.050163
3017186384816645504,83.89738040548,-5.999350861,20.457382
3017186423472281728,83.88326490647,-5.99489407822,15.080071
3017186457832018176,83.88854160024,-5.98226698638,17.681707
3017186556613621120,83.9029745578,-5.98232156803,16.17132
3017186590974082432,83.918987018,-5.97393586955,18.058058
3017186595270964864,83.91919046905,-5.96757586714,15.025907
3017186590973373184,83.91311688348,-5.96849606925,17.102594
3017186629631431808,83.86802158059,-5.98703265574,15.373467
3017186663988235264,83.88066091575,-5.97781002135,16.370546
3017186663990448768,83.88086846981,-5.97792445302,16.83962
3017186663990448512,83.8802295254,-5.97596228851,15.187855
3017186767069660032,83.89801286973,-5.97196893581,17.109282
3017186767069661312,83.88748466293,-5.9675003708,15.390728
3017186801427149696,83.89681357532,-5.9620778342,17.47854
3017186801429397120,83.89677859514,-5.96200461887,17.349838
3017186934572764032,83.94460282521,-5.96033777839,20.601896
3017186938868339968,83.93995472705,-5.9584047162,16.912592
3017187007585354752,83.93257010712,-5.94793279341,18.942986
3017187007587815424,83.9333759033,-5.94814432712,16.046516
3017187072011717760,83.96968016473,-5.93826125473,20.742018
3017187110667027200,83.9522053752,-5.9397720258,16.384014
3017187145026765184,83.95481093458,-5.93842677153,16.856222
3017187179386511360,83.91558409439,-5.94862034705,17.62095
3017187248106713856,83.90046679686,-5.94813510631,16.019194
3017187243810111616,83.910188472,-5.93995797085,18.600203
3017187316825457664,83.93935108364,-5.9333618677,17.827848
3017187346889330048,83.94985209899,-5.9216519199,20.042131
3017187351185194240,83.94734863804,-5.91978907696,16.016884
3017187484328555648,83.77681946826,-6.0349413891,20.99866
3017187522981844224,83.75106501729,-6.03735518752,18.751587
3017187557343662336,83.75219124449,-6.02321332308,15.684115
3017187660422875520,83.76819309278,-6.01474817606,14.896997
3017187660422875264,83.76992067999,-6.01353728019,14.152467
3017187763502092032,83.75073235434,-6.01714587599,17.012964
3017187797861831808,83.73183152081,-6.01769788236,15.253987
3017187793565917312,83.72472460922,-6.01765143618,20.647957
3017187793565806848,83.72230567255,-6.01743270608,18.688362
3017187797859754368,83.72231178655,-6.01572707647,20.742214
3017187797859753600,83.7221869191,-6.01428162768,20.078478
3017187827925937024,83.74178207442,-6.01218049041,19.295347
3017187866581432320,83.76558138155,-6.00389025809,18.381071
3017187866581306368,83.75420018048,-6.00927299262,5.678608
3017187866581304832,83.76118125097,-6.00202262683,4.716487
3017187900941042304,83.77000220945,-6.00579851454,14.786449
3017187896645415936,83.77385972506,-6.00206888359,11.609854
3017187900942098944,83.76888971201,-6.00345930671,20.53674
3017187900939727616,83.77053995379,-6.00199867252,18.860542
3017187900941041152,83.77761593625,-6.00065166292,15.629217
3017187900941170304,83.77743211361,-5.99762837499,16.782732
3017187896645432960,83.77932773604,-5.99662863377,17.627045
3017187900939926016,83.76221711708,-5.99989422909,17.246254
3017187931005152384,83.74389179547,-6.00003378143,14.316356
3017187935300783360,83.74383918498,-6.00027669717,16.496088
3017187931005152256,83.74237042615,-6.00062299333,19.996035
3017187931005170816,83.74937872052,-5.99574439134,20.57751
3017188004020384000,83.79630333668,-6.00601628429,15.995508
3017188004020253952,83.80814541625,-6.00240293165,17.447063
3017188107099468416,83.80379630484,-5.99403505737,15.358297
3017188137162293248,83.82113461822,-5.9921408386,17.758638
3017188240241525504,83.82672119068,-5.97499481981,17.213526
3017188244536236160,83.82371716494,-5.97390306288,14.115898
3017188244538552448,83.82360973798,-5.97413589533,13.651472
3017188244538418560,83.82127521726,-5.97518346746,15.760773
3017188308961996800,83.79135143417,-5.98005111308,18.363997
3017188347617639040,83.7651738207,-5.98356809431,8.747084
3017188343321735808,83.77418702704,-5.97339371389,19.532145
3017188381977374208,83.78749207722,-5.9714261383,14.02336
3017188381977375232,83.7779556932,-5.96982571308,15.755116
3017188485056587776,83.79156752478,-5.95331641165,16.470007
3017188515118740992,83.8024407271,-5.95236328833,16.445566
3017188553776076544,83.72154219639,-6.01070897444,16.559807
3017188553776076800,83.71205688541,-6.00378404944,15.392712
3017188588135813632,83.72132920412,-5.99862462182,16.42313
3017188622495555328,83.70468314588,-6.00636755641,8.333762
3017188622495554304,83.70534423908,-6.00315637703,15.45264
3017188622493464704,83.71336842429,-5.9961071173,19.290773
3017188622495553792,83.70285871017,-5.99860033134,9.301491
3017188652558369024,83.70955060881,-5.99118296505,19.324312
3017188686919117056,83.73448419207,-5.99091393153,18.257458
3017188759934503680,83.72835444011,-5.98312439202,19.150467
3017188759934504320,83.7235043067,-5.98546599932,17.46672
3017188828652682752,83.69479969127,-5.98471677827,20.731464
3017188858716807936,83.71140264787,-5.98024222842,19.013693
3017188893075487104,83.69132329888,-5.98090883159,12.757105
3017188897373459712,83.69001213623,-5.98017112736,17.324888
3017188897373462528,83.67526516496,-5.98115274432,17.02598
3017188897371373568,83.68508628702,-5.97312912406,20.833809
3017188897373460096,83.68034371809,-5.97341856567,14.154373
3017188931731110272,83.68495804621,-5.97142775466,20.526749
3017188931733323776,83.69805749256,-5.96581990421,13.10024
3017188966092933120,83.72248372713,-5.96818315006,11.370265
3017189000452669056,83.72635515876,-5.95601092335,19.119122
3017189103531882880,83.75670295724,-5.97272125322,16.18546
3017189240970832896,83.77529744801,-5.95026602206,17.11841
3017189344050045824,83.7808197441,-5.93503561165,17.33718
3017189374112915840,83.72997939353,-5.95281461604,18.323105
3017189412769526912,83.74445404768,-5.94477808638,19.314028
3017189408473628672,83.74423894522,-5.94221345988,19.5541
3017189515848739712,83.75568944229,-5.93190085694,14.249749
3017189550208475904,83.76883354405,-5.92380689282,16.705177
3017189653287688448,83.85177425768,-5.96686408975,20.294239
3017189653287688832,83.85109416614,-5.96778828041,15.253295
3017189687647424640,83.86678420881,-5.9621956384,17.050514
3017189687647426048,83.85466346104,-5.96091788688,13.669731
3017189717711270784,83.83234509945,-5.96410592848,18.597952
3017189722005821568,83.83948194103,-5.96171609228,14.79249
3017189859446115712,83.85797252399,-5.94688258712,17.481277
3017189859446113024,83.86611437495,-5.94302043519,16.727995
3017189859446112640,83.86836551313,-5.94112534858,16.06225
3017189889510262016,83.87468204728,-5.92844464047,19.864761
3017189928165731456,83.82417738868,-5.94604908118,16.80663
3017189962525332224,83.83883917514,-5.94333138125,15.987312
3017189996885073408,83.81224192757,-5.94338838029,16.145123
3017189996885072640,83.8136858682,-5.93570972198,16.99029
3017190031244809600,83.82898463663,-5.93767177442,17.333282
3017190065602302336,83.85490603759,-5.93171404968,19.364315
3017190065604542976,83.85504337995,-5.93202641461,14.843253
3017190065603192448,83.8477616481,-5.92885586352,20.814491
3017190065604677504,83.84652941413,-5.92874984642,16.942572
3017190099964413312,83.86008710029,-5.92409024455,16.273928
3017190134324022272,83.83763215136,-5.92615203062,17.503702
3017190237403222400,83.90085827888,-5.92039480508,17.986153
3017190271762969472,83.87888224212,-5.92844044718,16.762344
3017190306122700672,83.89182167599,-5.91830721776,17.141823
3017190370546600448,83.92887211734,-5.90853651531,20.99366
3017190370546309888,83.92513947195,-5.89894480195,20.256733
3017190473625813888,83.87133608088,-5.91749997473,17.936829
3017190477921396096,83.87168418522,-5.91311921694,9.783695
3017190477921606400,83.860239158,-5.9123392022,7.206835
3017190512281131776,83.87549257769,-5.90720854503,17.157042
3017190546641718144,83.85826322362,-5.90989604809,2.740842
3017190679784260352,83.88257488408,-5.88802327172,20.30766
3017190748503426304,83.80142007602,-5.93540073014,17.983261
3017190752799316480,83.80347091707,-5.92400274643,16.605934
3017190821518793984,83.7958918731,-5.92691174529,7.421674
3017190821518794112,83.79125875233,-5.92391497154,17.480228
3017190851582643968,83.80721903674,-5.91859019083,17.959797
3017190855878529920,83.80140947804,-5.90980099599,17.342295
3017190924598000128,83.84147409399,-5.90144883057,15.340835
3017190920302427776,83.83888720471,-5.89771839198,13.890293
3017190954661859712,83.81437843268,-5.91273691004,19.399498
3017190958957744000,83.81017876851,-5.90740630896,16.487568
3017190993317478144,83.82782759136,-5.90178306464,14.544899
3017190993315229312,83.82774122647,-5.89906815379,20.379833
3017190989021903744,83.82275519122,-5.8960915269,20.859417
3017190989021904000,83.82399853335,-5.89165572155,21.134815
3017191027677223808,83.78492542283,-5.91159153941,16.20224
3017191092103956736,83.76648997361,-5.90055620874,18.753532
3017191092099888256,83.76972501957,-5.8963243287,17.814306
3017191130756437248,83.7856994729,-5.89759862834,16.715933
3017191130756437120,83.78356922563,-5.89541222627,14.698771
3017191165114823424,83.80778998501,-5.89536758801,21.0252
3017191160820293376,83.79670954323,-5.8936560697,20.372068
3017191199475908096,83.8147128305,-5.88783775419,16.568457
3017191199475907968,83.81305830921,-5.88480413477,16.779171
3017191336914852480,83.85574777149,-5.88931927313,14.978896
3017191405634329088,83.8419378439,-5.87689921725,16.536503
3017191401338765312,83.84856015827,-5.87480747098,15.303526
3017191474353799296,83.87740044519,-5.86538903779,16.740845
3017191474354518272,83.87833087976,-5.86416993038,17.892666
3017191543073275008,83.87599926372,-5.85471587115,14.390926
3017191577433024000,83.82369618535,-5.87039850342,17.618317
3017191607496896768,83.82975097075,-5.86550623653,20.084919
3017191646152505088,83.80850462446,-5.86917874185,13.891104
3017191641854553856,83.81201839905,-5.86175489007,12.176859
3017191714871969664,83.8495194188,-5.85776899935,16.839273
3017191749231706752,83.8557999206,-5.8524249326,9.62935
3017191779298914816,83.84131382744,-5.85208099843,11.9382
3017191783588975744,83.84144841666,-5.85196904793,11.232255
3017191783588976896,83.83153184796,-5.84354355648,20.129824
3017191852308403072,84.03207933543,-5.96815964477,19.648178
3017191916732831744,84.01403476305,-5.95836644156,17.304045
3017191951094267648,84.02277787784,-5.94357734324,20.196241
3017191989749867392,84.04588883478,-5.95731512884,15.961686
3017191989749867520,84.04160194652,-5.95559581432,17.342424
3017191985452319616,84.05257597536,-5.95025677908,18.66106
3017191989749866880,84.04502509053,-5.9471989265,16.218859
3017192122892957056,84.0006320734,-5.95933196557,19.619165
3017192191612735104,83.9902381365,-5.93489557723,20.839622
3017192260333127680,84.01928403314,-5.92770828829,20.753393
3017192298987509760,84.03996569877,-5.92417417594,20.227436
3017192367704433920,84.03058713094,-5.91237532795,19.706133
3017192363410194176,84.02756651251,-5.90990123218,20.816412
3017192466489394816,84.05750213184,-5.9264948669,19.631784
3017192470785332096,84.05155661749,-5.92674160826,21.186846
3017192470786200192,84.05404312733,-5.92417299617,15.688828
3017192500849150080,84.07046040178,-5.91083597004,20.414139
3017192573866135168,84.10532238071,-5.90524694039,19.457426
3017192573866134912,84.10359919635,-5.89998733393,19.53256
3017192569568636672,84.09841552493,-5.89716428899,19.140326
3017192608225149440,84.07831864372,-5.9077618871,17.72825
3017192608225149568,84.07737334497,-5.90796267554,16.788275
3017192603930531968,84.08466037114,-5.90454062895,20.815094
3017192642584886400,84.09095193612,-5.90191192145,15.670798
3017192638290271232,84.08743211258,-5.9023596685,20.712252
3017192642582285056,84.08696222461,-5.89222661092,20.54331
3017192672647828480,84.04730157881,-5.92023371227,20.504383
3017192672647136768,84.05403364603,-5.91434036553,19.681616
3017192672649993344,84.03727095457,-5.91555088422,
3017192741366633088,84.03791230653,-5.9056663726,18.292469
3017192780023842944,84.04508922198,-5.89773260272,17.694654
3017192775726392704,84.04642036831,-5.88856057869,19.643028
3017192844445868928,84.07229989957,-5.888455866,18.465162
3017192883103212672,84.05736269242,-5.88962604741,20.71478
3017192913166077056,84.07029057197,-5.87067533434,20.684397
3017193050604956160,83.98023945856,-5.91246315448,19.32487
3017193054901758080,83.9778240551,-5.91019586608,16.898489
3017193050605901952,83.97918328579,-5.90581006038,19.375864
