pl_name,discoverymethod,pl_rade,pl_bmasse
"Kepler-907 b","Transit",1.18000000,
"Kepler-1801 b","Transit",3.14000000,
"Kepler-295 d","Transit",,
"Kepler-799 b","Transit",7.54000000,
"Kepler-338 e","Transit Timing Variations",1.76000000,
"Kepler-1978 b","Transit",2.67000000,
"Kepler-1171 b","Transit",2.73000000,
"Kepler-1452 b","Transit",1.63000000,
"Kepler-32 d","Transit",,
"Kepler-356 c","Transit",2.09700000,
"OGLE-TR-111 b","Transit",11.96000300,165.27160000
"WASP-3 b","Transit",,
"Kepler-937 c","Transit",2.40000000,
"Kepler-701 b","Transit",2.84000000,
"TOI-2529 b","Transit",10.97180000,
"Kepler-214 c","Transit",2.13000000,
"Kepler-1459 b","Transit",,
"HD 25463 b","Transit",2.84649412,
"HD 7199 b","Radial Velocity",,85.81410000
"Kepler-765 b","Transit",2.43000000,
"HD 11506 b","Radial Velocity",,1093.29000000
"HD 136352 b","Radial Velocity",1.66400000,4.72000000
"HD 164604 b","Radial Velocity",,4195.33497240
"HD 17156 b","Radial Velocity",12.27400000,1014.15300000
"HD 190360 c","Radial Velocity",,19.06900000
"Kepler-272 c","Transit",,
"HD 82943 c","Radial Velocity",,476.72500000
"HIP 57274 d","Radial Velocity",,167.40000000
"kap CrB b","Radial Velocity",,591.16380000
"OGLE-TR-182 b","Transit",16.47723000,340.07810000
"Qatar-1 b","Transit",,
"WASP-4 b","Transit",15.28907600,396.96967000
"WASP-7 b","Transit",,359.46573000
"HD 196067 b","Radial Velocity",,2192.90000000
"HAT-P-40 b","Transit",18.03115599,
"Kepler-47 c","Transit",4.62000000,8899.00000000
"HD 13908 c","Radial Velocity",,1630.40000000
"OGLE-2012-BLG-0406L b","Microlensing",,868.00000000
"HIP 67851 b","Radial Velocity",,365.50266805
"HD 220842 b","Radial Velocity",,1010.69940000
"Kepler-281 d","Transit",4.52000000,
"Kepler-824 b","Transit",1.67800000,
"Kepler-894 b","Transit",3.23000000,
"Kepler-1831 b","Transit",2.32000000,
"Kepler-401 b","Transit",,
"Kepler-206 b","Transit",1.11000000,
"Kepler-1568 b","Transit",1.30000000,
"OGLE-2018-BLG-1700L b","Microlensing",,1400.00000000
"WASP-26 b","Transit",14.35900000,326.71500000
"KMT-2023-BLG-1896L b","Microlensing",,16.35000000
"Kepler-107 c","Transit",1.86000000,
"Kepler-372 c","Transit",,
"Kepler-237 c","Transit",2.22100000,
"Kepler-1626 b","Transit",,
"Kepler-267 d","Transit",2.01000000,
"Kepler-1353 b","Transit",,
"Kepler-316 b","Transit",1.30000000,
"Kepler-168 c","Transit",2.69000000,
"Kepler-1586 b","Transit",1.95000000,
"HD 1605 c","Radial Velocity",,1150.54460000
"HD 187085 b","Radial Velocity",,265.70588000
"HAT-P-28 b","Transit",,
"WASP-155 b","Transit",13.41850000,
"HAT-P-54 b","Transit",,
"Kepler-726 b","Transit",2.72000000,
"Kepler-220 e","Transit",1.32000000,
"Kepler-145 b","Transit",2.20000000,
"Kepler-529 b","Transit",1.86000000,
"Kepler-20 b","Transit",1.91000000,8.70000000
"Kepler-367 c","Transit",1.36000000,
"Kepler-993 b","Transit",2.22000000,
"Kepler-1733 b","Transit",,
"Kepler-289 e","Transit",2.94000000,
"Kepler-1016 c","Transit",,
"WASP-118 b","Transit",15.62534600,165.27160000
"K2-195 c","Transit",2.68000000,
"HD 130322 b","Radial Velocity",,365.18483964
"K2-199 c","Transit",,
"HAT-P-16 b","Transit",,
"Kepler-164 c","Transit",,
"Kepler-603 c","Transit",5.80000000,
"Kepler-238 b","Transit",,3305.02000000
"Kepler-208 b","Transit",1.55700000,
"Kepler-105 c","Transit",1.65000000,
"Kepler-1354 b","Transit",3.40000000,
"HATS-12 b","Transit",5.69000000,
"GJ 317 c","Radial Velocity",,454.49462201
"Kepler-28 b","Transit",1.86000000,
"Kepler-1219 b","Transit",2.97700000,
"Kepler-1606 b","Transit",1.98000000,
"Kepler-383 c","Transit",1.47000000,
"Kepler-166 c","Transit",,
"MOA-2022-BLG-249L b","Microlensing",,4.83000000
"Kepler-173 c","Transit",,
"Kepler-407 b","Transit",,
"Kepler-473 b","Transit",,
"KOI-351 h","Transit",11.32109000,381.39600000
"Kepler-44 b","Transit",,
"Kepler-279 c","Transit",3.57000000,
"Kepler-1537 b","Transit",,
"GJ 3293 d","Radial Velocity",,7.60000000
"Kepler-621 b","Transit",1.90000000,
"Kepler-205 c","Transit",,
"HAT-P-55 b","Transit",14.84069045,189.42573057
"OGLE-2015-BLG-0966L b","Microlensing",,21.00000000
"Kepler-975 b","Transit",1.48000000,
"Kepler-769 b","Transit",2.47000000,
"Kepler-1182 b","Transit",2.35700000,
"Kepler-462 b","Transit",4.70000000,
"Kepler-1170 b","Transit",2.71200000,
"70 Vir b","Radial Velocity",,2351.94200000
"Kepler-11 e","Transit",4.18000000,
"Kepler-321 b","Transit",1.46000000,
"Kepler-1326 b","Transit",3.22400000,
"ROXs 12 b","Imaging",,5085.00000000
"Kepler-985 b","Transit",,
"K2-194 b","Transit",3.63000000,
"Kepler-505 b","Transit",3.11400000,
"Kepler-1671 b","Transit",1.05000000,
"HATS-22 b","Transit",10.68217700,870.85420000
"Kepler-150 d","Transit",2.88000000,
"Kepler-1529 b","Transit",,
"HD 4208 b","Radial Velocity",,255.50000000
"Kepler-858 b","Transit",4.87000000,
"WASP-93 b","Transit",,
"Kepler-33 f","Transit",3.93900000,
"Kepler-600 b","Transit",2.89000000,
"Kepler-1822 b","Transit",2.08000000,
"Kepler-20 e","Transit",0.81000000,
"HD 154345 b","Radial Velocity",,3794.87117958
"Kepler-28 b","Transit",2.93000000,8.80000000
"K2-212 b","Transit",2.65000000,
"Kepler-682 b","Transit",7.66000000,
"Kepler-578 b","Transit",4.47000000,
"Kepler-295 c","Transit",1.20000000,
"Kepler-915 b","Transit",1.24000000,
"Kepler-1956 b","Transit",1.15000000,
"Kepler-1586 b","Transit",1.95000000,
"Kepler-347 d","Transit",,
"WASP-44 b","Transit",12.32990000,276.51210000
"Kepler-215 e","Transit",1.75000000,
"Kepler-514 b","Transit",1.55400000,
"Kepler-110 b","Transit",2.57000000,
"bet Pic c","Radial Velocity",,2860.47000000
"HD 11755 b","Radial Velocity",,2065.89500000
"Kepler-182 b","Transit",,
"Kepler-1205 b","Transit",1.41000000,
"Kepler-1766 b","Transit",1.88000000,
"Kepler-156 b","Transit",2.51000000,
"Kepler-793 b","Transit",1.51000000,
"Kepler-193 c","Transit",2.54100000,
"Kepler-1869 c","Transit",1.57000000,
"Kepler-1673 b","Transit",2.77700000,
"Kepler-755 b","Transit",1.78000000,
"Kepler-96 b","Transit",2.37300000,12.96756068
"Kepler-1439 b","Transit",1.76600000,
"Kepler-383 b","Transit",1.32000000,
"Kepler-386 c","Transit",1.87000000,
"Kepler-1315 c","Transit",1.72000000,
"Kepler-277 b","Transit",2.96000000,
"Kepler-1624 b","Transit",4.91000000,
"Kepler-1271 b","Transit",,
"Kepler-651 b","Transit",2.25200000,
"Kepler-1252 b","Transit",1.40000000,
"Kepler-1278 b","Transit",1.23100000,
"Kepler-1889 b","Transit",,
"Kepler-1060 b","Transit",2.39000000,
"Kepler-497 b","Transit",,
"TOI-5160 b","Transit",2.23474000,
"TOI-2345 b","Transit",1.50400000,3.49000000
"Kepler-261 b","Transit",2.18000000,
"Kepler-243 b","Transit",,
"Kepler-1218 b","Transit",1.36000000,
"Kepler-185 b","Transit",1.02100000,
"VHS J125601.92-125723.9 b","Imaging",14.57167491,3813.94088400
"Kepler-794 b","Transit",2.41500000,
"OGLE-2015-BLG-0966L b","Microlensing",,21.00000000
"GJ 676 A c","Radial Velocity",,2161.24400000
"HATS-7 b","Transit",,
"K2-239 c","Transit",1.00000000,
"K2-245 b","Transit",2.67000000,
"K2-261 b","Transit",9.52763359,69.92224954
"WASP-174 b","Transit",19.62220000,
"MOA-2015-BLG-337L b","Microlensing",,5720.00000000
"HD 206255 b","Radial Velocity",,34.20000000
"EPIC 212587672 b","Transit",1.12000000,
"Kepler-77 b","Transit",10.76064000,165.90726000
"Kepler-818 b","Transit",4.42000000,
"Kepler-816 b","Transit",10.24000000,
"TOI-159 b","Transit",18.18000000,1110.00000000
"Kepler-804 b","Transit",,
"TOI-757 b","Transit",2.17884000,
"Kepler-801 b","Transit",,
"Kepler-281 c","Transit",5.39000000,
"Kepler-44 b","Transit",13.45080000,327.36490000
"Kepler-791 b","Transit",,
"TOI-1742 b","Transit",1.87711000,
"Kepler-132 c","Transit",,
"Kepler-1679 b","Transit",2.18000000,
"Kepler-697 b","Transit",,
"Kepler-529 c","Transit",2.55000000,
"Kepler-1666 c","Transit",3.00000000,
"HD 216520 b","Radial Velocity",,10.36120607
"Wolf 327 b","Transit",1.24000000,2.53000000
"Kepler-592 b","Transit",2.68800000,
"Kepler-514 b","Transit",1.49000000,
"KMT-2016-BLG-1337L b","Microlensing",,2259.75997377
"Kepler-1490 b","Transit",,
"Kepler-644 b","Transit",3.44400000,
"18 Del b","Radial Velocity",,2926.24614325
"Kepler-42 d","Transit",,0.35778500
"Kepler-364 c","Transit",1.99000000,
"Kepler-331 c","Transit",2.76000000,
"Kepler-1454 b","Transit",1.98000000,
"WASP-14 b","Transit",,
"WASP-93 b","Transit",,
"NGTS-27 b","Transit",13.69380000,
"Kepler-1933 b","Transit",1.41000000,
"Kepler-76 b","Orbital Brightness Modulation",,
"Kepler-444 e","Transit",,
"Kepler-55 f","Transit",1.62000000,
"K2-348 b","Transit",3.80000000,
"TOI-5926 b","Transit",7.56807148,
"Kepler-589 c","Transit",1.09000000,
"K2-60 b","Transit",,
"Kepler-753 b","Transit",1.91000000,
"HD 28109 c","Transit",4.23000000,7.94300000
"Kepler-801 b","Transit",2.00000000,
"Kepler-1399 b","Transit",1.31000000,
"Kepler-1155 b","Transit",,
"HD 136352 d","Radial Velocity",2.50700000,8.66000000
"Kepler-1010 b","Transit",2.47000000,
"Kepler-345 b","Transit",0.79000000,
"Kepler-1617 b","Transit",1.08000000,
"Kepler-1948 b","Transit",0.72000000,
"Kepler-416 c","Transit Timing Variations",2.61000000,
"Kepler-545 b","Transit",2.83600000,
"Kepler-353 b","Transit",1.08000000,
"Kepler-1633 b","Transit",1.06000000,
"NGTS-14 A b","Transit",4.97679600,29.24036000
"Kepler-909 b","Transit",1.22000000,
"Kepler-1775 b","Transit",2.55300000,
"MOA-2011-BLG-293L b","Microlensing",,760.00000000
"Kepler-68 c","Transit",1.00000000,7.20000000
"CoRoT-12 b","Transit",17.76037065,
"K2-230 b","Transit",1.96000000,
"GJ 536 b","Radial Velocity",,5.36000000
"K2-54 b","Transit",1.15000000,
"Kepler-205 c","Transit",1.58000000,
"Kepler-334 c","Transit",1.37400000,
"Kepler-764 b","Transit",1.63300000,
"Kepler-84 f","Transit",2.08000000,
"Kepler-1444 b","Transit",2.18000000,
"HD 72490 b","Radial Velocity",,561.92344000
"TOI-813 b","Transit",7.21688318,
"Kepler-334 b","Transit",1.15000000,
"Kepler-610 c","Transit",2.63000000,
"HAT-P-8 b","Transit",,
"K2-278 b","Transit",,
"Kepler-227 b","Transit",,
"Kepler-1518 c","Transit",2.90000000,
"Kepler-402 b","Transit",1.14000000,
"Kepler-638 b","Transit",2.32000000,
"Kepler-192 c","Transit",2.27000000,
"Kepler-289 c","Transit",18.60000000,
"Kepler-305 c","Transit",,
"Kepler-1489 b","Transit",,
"Kepler-336 c","Transit",1.42000000,
"K2-282 b","Transit",2.50000000,
"TOI-2427 b","Transit",1.99844000,
"Kepler-439 b","Transit",,
"HAT-P-24 b","Transit",13.92200000,217.70400000
"Kepler-1215 b","Transit",1.54000000,
"Kepler-280 c","Transit",2.08700000,
"Kepler-80 c","Transit",,3.40000000
"Kepler-151 b","Transit",3.01000000,
"Kepler-409 b","Transit",,
"GPX-1 b","Transit",15.38981949,
"Kepler-1307 b","Transit",,
"CoRoT-7 b","Transit",,4.73000000
"Kepler-746 b","Transit",1.26000000,
"K2-90 c","Transit",1.30000000,
"Kepler-543 b","Transit",,
"Kepler-431 c","Transit",,
"Kepler-391 c","Transit",2.88000000,450.00000000
"TOI-1266 c","Transit",1.56000000,2.20000000
"WASP-59 b","Transit",8.68700000,274.27600000
"Kepler-1495 b","Transit",3.85000000,
"TOI-1346 b","Transit",2.39000000,
"TOI-2180 b","Transit",,
"Kepler-1388 b","Transit",2.59000000,
"Kepler-1909 b","Transit",0.96000000,
"Kepler-342 e","Transit",0.83000000,
"HD 221585 b","Radial Velocity",,511.70630000
"Kepler-882 b","Transit",0.95000000,
"Kepler-385 b","Transit",3.21000000,
"Kepler-189 b","Transit",1.39000000,
"Kepler-85 e","Transit",1.61000000,
"HD 23079 c","Radial Velocity",,8.26000000
"Kepler-177 c","Transit",,
"Kepler-411 c","Transit",3.27000000,
"Kepler-976 b","Transit",,
"XO-2 N b","Transit",11.02965600,188.47319000
"Kepler-1730 b","Transit",4.56000000,
"Kepler-62 b","Transit",1.44000000,
"Kepler-1315 b","Transit",1.30000000,
"Kepler-102 d","Transit",1.38000000,
"Kepler-354 d","Transit",1.50000000,
"Kepler-802 b","Transit",,
"GJ 832 b","Radial Velocity",,254.26272560
"Kepler-538 b","Transit",2.21500000,12.90000000
"Kepler-296 d","Transit",2.69000000,
"Kepler-1325 b","Transit",,
"WASP-24 b","Transit",,
"Kepler-1656 b","Transit",5.02000000,48.60000000
"HD 80869 b","Radial Velocity",,1802.08706769
"Kepler-964 b","Transit",,
"K2-111 b","Transit",1.41000000,
"HAT-P-54 b","Transit",10.58129600,241.55080000
"Kepler-653 c","Transit",0.70000000,
"Kepler-211 c","Transit",2.53000000,
"Kepler-1311 d","Transit",7.30000000,
"Kepler-778 b","Transit",1.72000000,
"Kepler-899 b","Transit",2.68000000,
"GJ 508.2 b","Radial Velocity",,587.98255295
"Kepler-1469 b","Transit",2.37000000,
"HD 141399 e","Radial Velocity",,204.68149411
"K2-378 b","Transit",,
"Kepler-79 d","Transit",7.23900000,
"Kepler-1529 b","Transit",,
"GJ 179 b","Radial Velocity",,301.93698665
"Kepler-99 b","Transit",,
"Kepler-260 b","Transit",,
"Kepler-24 d","Transit",1.61000000,
"Kepler-1754 b","Transit",2.20000000,
"Kepler-1800 b","Transit",2.82000000,
"Kepler-1219 b","Transit",,
"Kepler-559 b","Transit",4.17000000,
"Kepler-1129 b","Transit",2.98000000,
"DS Tuc A b","Transit",5.63000000,413.17900000
"Kepler-1931 b","Transit",,
"Kepler-799 b","Transit",11.21000000,
"TOI-2529 b","Transit",11.54525012,743.71847238
"Kepler-111 b","Transit",1.82000000,
"Kepler-150 b","Transit",1.21000000,
"Kepler-194 d","Transit",,
"Kepler-911 b","Transit",,
"Kepler-755 c","Transit",1.47800000,
"Kepler-169 b","Transit",1.19000000,
"Kepler-334 c","Transit",1.37000000,
"Kepler-238 e","Transit",7.89000000,
"Kepler-257 d","Transit",5.67000000,
"K2-153 b","Transit",2.00000000,
"TOI-1226 b","Transit",2.41011120,
"K2-138 e","Transit",3.30997000,
"Kepler-819 b","Transit",2.76000000,
"OGLE-TR-10 b","Transit",11.83670400,
"Kepler-264 b","Transit",3.97800000,
"Kepler-109 c","Transit",2.50000000,
"Kepler-129 b","Transit",,
"Kepler-1048 b","Transit",,
"KOI-13 b","Transit",,
"Kepler-962 b","Transit",1.96000000,
"Kepler-55 e","Transit",1.54000000,
"Kepler-911 b","Transit",,
"Kepler-184 b","Transit",2.36000000,
"Kepler-340 b","Transit",2.49000000,
"WASP-167 b","Transit",,
"WASP-184 b","Transit",14.82900000,
"Kepler-867 b","Transit",,
"Kepler-177 b","Transit",2.90000000,2.00000000
"Kepler-1021 b","Transit",2.07000000,
"HD 7924 d","Radial Velocity",,1568.16536014
"Luhman 16 b","Imaging",,9344.15516580
"Kepler-1036 b","Transit",2.70000000,
"Kepler-204 b","Transit",2.09500000,
"Kepler-561 c","Transit",2.43100000,
"Kepler-1318 b","Transit",,
"Kepler-657 b","Transit",3.17000000,
"WASP-24 b","Transit",,355.65177000
"TOI-3493 b","Transit",3.22000000,8.97000000
"Kepler-1179 b","Transit",1.32000000,
"Kepler-296 d","Transit",,
"K2-394 b","Transit",1.69200000,
"Kepler-1216 b","Transit",,
"Kepler-836 b","Transit",,
"Kepler-1904 b","Transit",,
"Kepler-717 b","Transit",,
"Kepler-31 b","Transit",5.28000000,
"Kepler-1089 b","Transit",1.50000000,
"K2-5 b","Transit",4.20000000,
"Kepler-276 c","Transit",,
"Kepler-1740 b","Transit",3.00000000,
"Kepler-1923 b","Transit",1.83000000,
"Kepler-468 b","Transit",13.44000000,
"Kepler-1162 c","Transit",1.79000000,
"Kepler-1521 b","Transit",6.46000000,
"Kepler-847 b","Transit",1.34000000,
"Kepler-537 b","Transit",,
"Kepler-1039 b","Transit",3.21000000,
"Kepler-331 b","Transit",1.99000000,
"Kepler-161 b","Transit",,
"TOI-540 b","Transit",0.90300000,
"K2-260 b","Transit",17.39636800,451.31860000
"Kepler-305 d","Transit",2.56000000,
"Kepler-224 b","Transit",1.52000000,
"Kepler-689 b","Transit",2.32000000,
"Kepler-507 b","Transit",1.29000000,
"Kepler-934 b","Transit",2.09000000,
"Kepler-1240 b","Transit",1.15000000,
"Kepler-295 c","Transit",1.20000000,
"Kepler-888 b","Transit",1.75100000,
"Kepler-59 c","Transit",,3.81000000
"Kepler-828 b","Transit",1.51000000,
"TOI-2236 b","Transit",14.36991326,502.16888306
"Kepler-866 b","Transit",1.40000000,
"Kepler-102 e","Transit",2.52000000,
"Kepler-890 b","Transit",,
"Kepler-17 b","Transit",,
"TOI-4487 A b","Transit",13.12380000,
"Kepler-176 b","Transit",1.40000000,
"Kepler-235 d","Transit",2.41500000,
"Kepler-68 b","Transit",,7.65000000
"Kepler-26 d","Transit",0.98000000,
"Kepler-244 c","Transit",,
"HD 203387 c","Radial Velocity",,2378.94562640
"Kepler-282 d","Transit",2.46000000,61.00000000
"K2-294 b","Transit",1.66000000,
"Kepler-204 c","Transit",1.47000000,
"OGLE-2005-BLG-071L b","Microlensing",,1200.00000000
"Kepler-401 d","Transit",2.27000000,
"Kepler-234 c","Transit",3.51000000,
"Kepler-1420 b","Transit",1.24000000,
"CoRoT-6 b","Transit",,
"Kepler-82 d","Transit",1.77000000,
"Kepler-659 b","Transit",,
"Kepler-356 b","Transit",1.30000000,
"Kepler-701 b","Transit",3.09000000,
"Kepler-1947 b","Transit",1.44000000,
"Kepler-460 c","Transit",6.10000000,
"Kepler-283 b","Transit",3.06300000,
"Kepler-329 b","Transit",1.62000000,
"Kepler-363 c","Transit",1.41000000,
"Kepler-463 b","Transit",,
"Kepler-636 b","Transit",,
"Qatar-2 b","Transit",,
"Kepler-170 b","Transit",3.05000000,
"Kepler-1845 b","Transit",2.21000000,
"Kepler-157 d","Transit",1.46000000,
"Kepler-935 b","Transit",1.80000000,
"Kepler-647 c","Transit",3.72100000,
"Kepler-1163 b","Transit",0.97000000,
"Kepler-1801 c","Transit",2.91000000,
"Kepler-1715 b","Transit",2.98000000,
"HAT-P-3 b","Transit",10.07689100,189.42668000
"Kepler-265 d","Transit",2.57000000,
"Kepler-1448 b","Transit",,
"Kepler-414 b","Transit Timing Variations",2.19000000,
"HATS-29 b","Transit",12.96221900,
"Kepler-267 c","Transit",2.50000000,
"WASP-22 b","Transit",,
"Kepler-224 d","Transit",2.47000000,
"Kepler-712 c","Transit",4.53000000,
"K2-89 b","Transit",1.08000000,
"Kepler-1513 b","Transit",9.16000000,
"Kepler-192 d","Transit",0.89000000,
"Kepler-404 b","Transit",1.30000000,
"Kepler-232 b","Transit",3.25000000,
"Kepler-885 b","Transit",2.41000000,
"Kepler-353 c","Transit",1.51000000,
"Kepler-1529 b","Transit",1.90000000,
"G 9-40 b","Transit",2.06081000,
"Kepler-22 b","Transit",2.38000000,36.00000000
"WASP-61 b","Transit",13.89900000,654.70200000
"Kepler-1712 b","Transit",,
"Kepler-100 b","Transit",1.30000000,
"Kepler-882 b","Transit",1.15800000,
"Kepler-893 b","Transit",3.19000000,
"Kepler-1491 b","Transit",2.09000000,
"Kepler-54 b","Transit",1.38000000,
"WASP-45 b","Transit",,
"Kepler-733 b","Transit",2.87000000,
"Kepler-158 c","Transit",1.90000000,
"Kepler-1267 b","Transit",2.20000000,
"Kepler-179 b","Transit",1.58000000,
"Kepler-1820 b","Transit",3.11883067,
"Kepler-166 c","Transit",,
"DMPP-1 e","Radial Velocity",,4.13000000
"Kepler-122 e","Transit",,
"Kepler-758 b","Transit",2.62300000,
"Kepler-402 c","Transit",1.63000000,
"Kepler-1343 b","Transit",2.30000000,
"Kepler-1090 b","Transit",,
"Kepler-122 e","Transit",,
"Kepler-279 c","Transit",5.47000000,
"Kepler-11 c","Transit",,
"K2-60 b","Transit",10.45000000,
"Kepler-1093 b","Transit",2.03000000,
"HIP 57274 b","Radial Velocity",,11.60000000
"Kepler-636 b","Transit",2.80000000,
"Kepler-30 b","Transit",1.80300000,
"Kepler-52 d","Transit",2.22400000,
"Kepler-79 e","Transit",,5.97000000
"Kepler-275 c","Transit",3.32000000,
"Kepler-1743 b","Transit",1.47000000,
"TOI-1235 b","Transit",2.00495000,
"Kepler-728 b","Transit",4.62400000,
"Kepler-1735 b","Transit",0.90000000,
"Kepler-32 b","Transit",2.20000000,1303.00000000
"K2-336 b","Transit",1.22000000,
"HD 219134 f","Radial Velocity",1.31000000,7.30000000
"Kepler-533 b","Transit",3.33300000,
"Kepler-873 b","Transit",3.75000000,
"Kepler-1806 b","Transit",2.05000000,
"Kepler-1955 b","Transit",0.99000000,
"Kepler-1137 b","Transit",2.20000000,
"Kepler-1044 b","Transit",3.00000000,
"Kepler-1259 b","Transit",,
"Wolf 1061 c","Radial Velocity",,4.25000000
"Kepler-351 c","Transit",3.26000000,
"Kepler-894 b","Transit",,
"HD 92788 b","Radial Velocity",,1201.39740000
"Kepler-296 e","Transit",1.08000000,
"Kepler-763 b","Transit",,
"Kepler-29 c","Transit",,
"Kepler-568 b","Transit",2.11000000,
"Kepler-1443 b","Transit",0.79000000,
"Kepler-1613 b","Transit",2.34000000,
"Kepler-670 b","Transit",12.82000000,
"Kepler-416 d","Transit",1.55600000,
"TOI-1669 b","Radial Velocity",,191.00000000
"WASP-41 b","Transit",13.75940000,
"Kepler-1960 b","Transit",0.97000000,
"Kepler-397 c","Transit",,
"K2-366 b","Transit",1.87000000,
"WASP-31 b","Transit",17.28610645,
"K2-58 c","Transit",1.62000000,
"Kepler-567 b","Transit",2.31000000,
"Kepler-1205 b","Transit",1.75000000,
"Kepler-1059 b","Transit",1.70000000,
"Kepler-117 c","Transit",11.30000000,
"WASP-32 b","Transit",13.22700000,1144.14000000
"Kepler-1100 b","Transit",,
"Kepler-550 b","Transit",4.12000000,
"WASP-118 b","Transit",16.14096000,163.36462000
"Kepler-348 b","Transit",,
"Kepler-639 b","Transit",2.17000000,
"Kepler-839 b","Transit",,
"HD 235088 b","Transit",1.97737000,
"CoRoT-11 b","Transit",21.74555811,
"Kepler-388 c","Transit",0.86000000,
"GJ 676 A e","Radial Velocity",,11.50000000
"Kepler-994 b","Transit",1.42000000,
"Kepler-1935 b","Transit",2.50271696,
"Kepler-463 b","Transit",3.05000000,
"Kepler-529 d","Transit",1.61000000,
"Kepler-635 b","Transit",2.53000000,
"Kepler-129 c","Transit",2.52200000,
"K2-172 b","Transit",1.80000000,
"Kepler-293 c","Transit",3.81000000,
